jurisdiction,year,era,week,week_ending_date,average_wk_deaths,n,n_diff,pct_diff
California,2015,FALSE,27,2015-07-11,4706.6,4403,-303.60000000000036,-6.895298660004551
California,2015,FALSE,28,2015-07-18,4736,4638,-98,-2.112979732643381
California,2015,FALSE,29,2015-07-25,4697.6,4615,-82.60000000000036,-1.78981581798484
California,2015,FALSE,30,2015-08-01,4753.6,4726,-27.600000000000364,-0.5840033855268804
California,2015,FALSE,31,2015-08-08,4669.8,4534,-135.80000000000018,-2.9951477723864177
California,2015,FALSE,32,2015-08-15,4650.6,4558,-92.60000000000036,-2.0315928038613507
California,2015,FALSE,33,2015-08-22,4654.6,4631,-23.600000000000364,-0.5096091556899236
California,2015,FALSE,34,2015-08-29,4684,4720,36,0.7627118644067797
California,2015,FALSE,35,2015-09-05,4748.2,4618,-130.19999999999982,-2.819402338674747
California,2015,FALSE,36,2015-09-12,4779.8,4813,33.19999999999982,0.6897984624973991
California,2015,FALSE,37,2015-09-19,4713.8,4693,-20.800000000000182,-0.44321329639889584
California,2015,FALSE,38,2015-09-26,4743.2,4593,-150.19999999999982,-3.2701937731330246
California,2015,FALSE,39,2015-10-03,4784.4,4546,-238.39999999999964,-5.24417069951605
California,2015,FALSE,40,2015-10-10,4813.8,4753,-60.80000000000018,-1.2791920892068205
California,2015,FALSE,41,2015-10-17,4835.8,4804,-31.800000000000182,-0.6619483763530429
California,2015,FALSE,42,2015-10-24,4845.4,4556,-289.39999999999964,-6.352063213345032
California,2015,FALSE,43,2015-10-31,4880.4,4637,-243.39999999999964,-5.249083459133052
California,2015,FALSE,44,2015-11-07,4888.2,4753,-135.19999999999982,-2.844519250999365
California,2015,FALSE,45,2015-11-14,5008.4,4990,-18.399999999999636,-0.3687374749498925
California,2015,FALSE,46,2015-11-21,4996.2,5231,234.80000000000018,4.4886255018161
California,2015,FALSE,47,2015-11-28,5084.4,5044,-40.399999999999636,-0.8009516256938866
California,2015,FALSE,48,2015-12-05,5114,5169,55,1.0640355968272392
California,2015,FALSE,49,2015-12-12,5376.2,5298,-78.19999999999982,-1.4760286900717217
California,2015,FALSE,50,2015-12-19,5337.4,5293,-44.399999999999636,-0.8388437559040174
California,2015,FALSE,51,2015-12-26,5468.8,5405,-63.80000000000018,-1.1803885291396887
California,2015,FALSE,52,2016-01-02,5743.8,5518,-225.80000000000018,-4.092062341428057
California,2016,FALSE,1,2016-01-09,6055.4,5754,-301.39999999999964,-5.238095238095232
California,2016,FALSE,2,2016-01-16,6047,5606,-441,-7.866571530503033
California,2016,FALSE,3,2016-01-23,5761.2,5364,-397.1999999999998,-7.40492170022371
California,2016,FALSE,4,2016-01-30,5586.8,5218,-368.8000000000002,-7.067842085090076
California,2016,FALSE,5,2016-02-06,5634,5369,-265,-4.935742223877817
California,2016,FALSE,6,2016-02-13,5590,5577,-13,-0.2331002331002331
California,2016,FALSE,7,2016-02-20,5563.6,5587,23.399999999999636,0.41882942545193547
California,2016,FALSE,8,2016-02-27,5494.4,5491,-3.399999999999636,-0.06191950464395623
California,2016,FALSE,9,2016-03-05,5597,5518,-79,-1.431678144255165
California,2016,FALSE,10,2016-03-12,5502,5279,-223,-4.224284902443644
California,2016,FALSE,11,2016-03-19,5452.8,5469,16.199999999999818,0.296215030170046
California,2016,FALSE,12,2016-03-26,5235.6,5237,1.3999999999996362,0.026732862325752074
California,2016,FALSE,13,2016-04-02,5176,5155,-21,-0.4073714839961203
California,2016,FALSE,14,2016-04-09,5225.8,5179,-46.80000000000018,-0.9036493531569836
California,2016,FALSE,15,2016-04-16,5098.8,5147,48.19999999999982,0.9364678453468004
California,2016,FALSE,16,2016-04-23,5026.4,4908,-118.39999999999964,-2.412387938060302
California,2016,FALSE,17,2016-04-30,5065,4884,-181,-3.705978705978706
California,2016,FALSE,18,2016-05-07,4979.6,4949,-30.600000000000364,-0.6183067286320543
California,2016,FALSE,19,2016-05-14,4867,4808,-59,-1.2271214642262895
California,2016,FALSE,20,2016-05-21,4828.6,4679,-149.60000000000036,-3.1972643727292236
California,2016,FALSE,21,2016-05-28,4893.2,4762,-131.19999999999982,-2.755144897102054
California,2016,FALSE,22,2016-06-04,4878.8,4814,-64.80000000000018,-1.3460739509763229
California,2016,FALSE,23,2016-06-11,4862.2,4583,-279.1999999999998,-6.092079423958102
California,2016,FALSE,24,2016-06-18,4834.8,4589,-245.80000000000018,-5.356286772717372
California,2016,FALSE,25,2016-06-25,4867,4802,-65,-1.3536026655560185
California,2016,FALSE,26,2016-07-02,4788.6,4841,52.399999999999636,1.0824209873992903
California,2016,FALSE,27,2016-07-09,4706.6,4574,-132.60000000000036,-2.8989943156974283
California,2016,FALSE,28,2016-07-16,4736,4575,-161,-3.519125683060109
California,2016,FALSE,29,2016-07-23,4697.6,4718,20.399999999999636,0.4323866044934217
California,2016,FALSE,30,2016-07-30,4753.6,4701,-52.600000000000364,-1.1189108700276613
California,2016,FALSE,31,2016-08-06,4669.8,4714,44.19999999999982,0.9376325837929532
California,2016,FALSE,32,2016-08-13,4650.6,4514,-136.60000000000036,-3.026140894993362
California,2016,FALSE,33,2016-08-20,4654.6,4584,-70.60000000000036,-1.5401396160558543
California,2016,FALSE,34,2016-08-27,4684,4726,42,0.8887008040626322
California,2016,FALSE,35,2016-09-03,4748.2,4680,-68.19999999999982,-1.4572649572649534
California,2016,FALSE,36,2016-09-10,4779.8,4678,-101.80000000000018,-2.176143651132967
California,2016,FALSE,37,2016-09-17,4713.8,4708,-5.800000000000182,-0.12319456244690276
California,2016,FALSE,38,2016-09-24,4743.2,4793,49.80000000000018,1.039015230544548
California,2016,FALSE,39,2016-10-01,4784.4,4798,13.600000000000364,0.2834514380992156
California,2016,FALSE,40,2016-10-08,4813.8,4844,30.199999999999818,0.6234516928158509
California,2016,FALSE,41,2016-10-15,4835.8,4871,35.19999999999982,0.7226442208991957
California,2016,FALSE,42,2016-10-22,4845.4,4836,-9.399999999999636,-0.1943755169561546
California,2016,FALSE,43,2016-10-29,4880.4,4887,6.600000000000364,0.13505217925108173
California,2016,FALSE,44,2016-11-05,4888.2,4772,-116.19999999999982,-2.435037720033525
California,2016,FALSE,45,2016-11-12,5008.4,4870,-138.39999999999964,-2.8418891170431135
California,2016,FALSE,46,2016-11-19,4996.2,4812,-184.19999999999982,-3.8279301745635874
California,2016,FALSE,47,2016-11-26,5084.4,4955,-129.39999999999964,-2.6115035317860675
California,2016,FALSE,48,2016-12-03,5114,5273,159,3.0153612744168403
California,2016,FALSE,49,2016-12-10,5376.2,5503,126.80000000000018,2.304197710339818
California,2016,FALSE,50,2016-12-17,5337.4,5344,6.600000000000364,0.12350299401198285
California,2016,FALSE,51,2016-12-24,5468.8,5529,60.19999999999982,1.088804485440402
California,2016,FALSE,52,2016-12-31,5743.8,5767,23.199999999999818,0.40228888503554394
California,2017,FALSE,1,2017-01-07,6055.4,6043,-12.399999999999636,-0.20519609465496666
California,2017,FALSE,2,2017-01-14,6047,6237,190,3.0463363796697127
California,2017,FALSE,3,2017-01-21,5761.2,5941,179.80000000000018,3.0264265275206226
California,2017,FALSE,4,2017-01-28,5586.8,5721,134.19999999999982,2.345743751092463
California,2017,FALSE,5,2017-02-04,5634,5937,303,5.103587670540676
California,2017,FALSE,6,2017-02-11,5590,5695,105,1.8437225636523267
California,2017,FALSE,7,2017-02-18,5563.6,5597,33.399999999999636,0.5967482579953481
California,2017,FALSE,8,2017-02-25,5494.4,5330,-164.39999999999964,-3.08442776735459
California,2017,FALSE,9,2017-03-04,5597,5519,-78,-1.4132995107809385
California,2017,FALSE,10,2017-03-11,5502,5411,-91,-1.6817593790426906
California,2017,FALSE,11,2017-03-18,5452.8,5351,-101.80000000000018,-1.902448140534483
California,2017,FALSE,12,2017-03-25,5235.6,5131,-104.60000000000036,-2.0385889690118955
California,2017,FALSE,13,2017-04-01,5176,5140,-36,-0.7003891050583658
California,2017,FALSE,14,2017-04-08,5225.8,5169,-56.80000000000018,-1.0988585799961341
California,2017,FALSE,15,2017-04-15,5098.8,5101,2.199999999999818,0.043128798274844504
California,2017,FALSE,16,2017-04-22,5026.4,5048,21.600000000000364,0.4278922345483432
California,2017,FALSE,17,2017-04-29,5065,5245,180,3.4318398474737846
California,2017,FALSE,18,2017-05-06,4979.6,5209,229.39999999999964,4.403916298713758
California,2017,FALSE,19,2017-05-13,4867,4872,5,0.10262725779967159
California,2017,FALSE,20,2017-05-20,4828.6,5041,212.39999999999964,4.213449712358652
California,2017,FALSE,21,2017-05-27,4893.2,4821,-72.19999999999982,-1.4976146027795025
California,2017,FALSE,22,2017-06-03,4878.8,4869,-9.800000000000182,-0.2012733620866745
California,2017,FALSE,23,2017-06-10,4862.2,4831,-31.199999999999818,-0.6458290209066408
California,2017,FALSE,24,2017-06-17,4834.8,4885,50.19999999999982,1.0276356192425755
California,2017,FALSE,25,2017-06-24,4867,5128,261,5.089703588143526
California,2017,FALSE,26,2017-07-01,4788.6,4830,41.399999999999636,0.8571428571428495
California,2017,FALSE,27,2017-07-08,4706.6,4881,174.39999999999964,3.5730383118213407
California,2017,FALSE,28,2017-07-15,4736,4717,-19,-0.4027983888064448
California,2017,FALSE,29,2017-07-22,4697.6,4758,60.399999999999636,1.2694409415720813
California,2017,FALSE,30,2017-07-29,4753.6,4613,-140.60000000000036,-3.0479080858443606
California,2017,FALSE,31,2017-08-05,4669.8,4804,134.19999999999982,2.7935054121565326
California,2017,FALSE,32,2017-08-12,4650.6,4664,13.399999999999636,0.28730703259004364
California,2017,FALSE,33,2017-08-19,4654.6,4594,-60.600000000000364,-1.3191118850674872
California,2017,FALSE,34,2017-08-26,4684,4485,-199,-4.437012263099219
California,2017,FALSE,35,2017-09-02,4748.2,4988,239.80000000000018,4.80753809141941
California,2017,FALSE,36,2017-09-09,4779.8,4966,186.19999999999982,3.749496576721704
California,2017,FALSE,37,2017-09-16,4713.8,4686,-27.800000000000182,-0.5932565087494704
California,2017,FALSE,38,2017-09-23,4743.2,4732,-11.199999999999818,-0.23668639053254054
California,2017,FALSE,39,2017-09-30,4784.4,4978,193.60000000000036,3.889112093210132
California,2017,FALSE,40,2017-10-07,4813.8,4783,-30.800000000000182,-0.6439473134016346
California,2017,FALSE,41,2017-10-14,4835.8,4909,73.19999999999982,1.4911387247911962
California,2017,FALSE,42,2017-10-21,4845.4,4972,126.60000000000036,2.5462590506838367
California,2017,FALSE,43,2017-10-28,4880.4,4941,60.600000000000364,1.226472374013365
California,2017,FALSE,44,2017-11-04,4888.2,4903,14.800000000000182,0.3018560065266201
California,2017,FALSE,45,2017-11-11,5008.4,4871,-137.39999999999964,-2.8207760213508446
California,2017,FALSE,46,2017-11-18,4996.2,4818,-178.19999999999982,-3.6986301369862975
California,2017,FALSE,47,2017-11-25,5084.4,5033,-51.399999999999636,-1.021259686071918
California,2017,FALSE,48,2017-12-02,5114,4930,-184,-3.732251521298174
California,2017,FALSE,49,2017-12-09,5376.2,5251,-125.19999999999982,-2.3843077509045862
California,2017,FALSE,50,2017-12-16,5337.4,5441,103.60000000000036,1.9040617533541697
California,2017,FALSE,51,2017-12-23,5468.8,5757,288.1999999999998,5.00607955532395
California,2017,FALSE,52,2017-12-30,5743.8,6529,785.1999999999998,12.026344003675906
California,2018,FALSE,1,2018-01-06,6055.4,7009,953.6000000000004,13.605364531316882
California,2018,FALSE,2,2018-01-13,6047,6829,782,11.451164152877434
California,2018,FALSE,3,2018-01-20,5761.2,6307,545.8000000000002,8.653876644997624
California,2018,FALSE,4,2018-01-27,5586.8,5823,236.19999999999982,4.056328353082601
California,2018,FALSE,5,2018-02-03,5634,5938,304,5.119568878410239
California,2018,FALSE,6,2018-02-10,5590,5544,-46,-0.8297258297258298
California,2018,FALSE,7,2018-02-17,5563.6,5592,28.399999999999636,0.5078683834048575
California,2018,FALSE,8,2018-02-24,5494.4,5657,162.60000000000036,2.8743150079547526
California,2018,FALSE,9,2018-03-03,5597,5707,110,1.9274575083231118
California,2018,FALSE,10,2018-03-10,5502,5895,393,6.666666666666667
California,2018,FALSE,11,2018-03-17,5452.8,5657,204.19999999999982,3.6096871133109385
California,2018,FALSE,12,2018-03-24,5235.6,5463,227.39999999999964,4.162548050521685
California,2018,FALSE,13,2018-03-31,5176,5349,173,3.2342493924097964
California,2018,FALSE,14,2018-04-07,5225.8,5258,32.19999999999982,0.6124001521491027
California,2018,FALSE,15,2018-04-14,5098.8,5067,-31.800000000000182,-0.6275902901124962
California,2018,FALSE,16,2018-04-21,5026.4,4969,-57.399999999999636,-1.1551620044274429
California,2018,FALSE,17,2018-04-28,5065,5113,48,0.9387834930569137
California,2018,FALSE,18,2018-05-05,4979.6,4945,-34.600000000000364,-0.6996966632962662
California,2018,FALSE,19,2018-05-12,4867,4922,55,1.1174319382364892
California,2018,FALSE,20,2018-05-19,4828.6,4666,-162.60000000000036,-3.4847835405057945
California,2018,FALSE,21,2018-05-26,4893.2,4825,-68.19999999999982,-1.4134715025906697
California,2018,FALSE,22,2018-06-02,4878.8,4921,42.19999999999982,0.8575492786019064
California,2018,FALSE,23,2018-06-09,4862.2,5017,154.80000000000018,3.0855092684871472
California,2018,FALSE,24,2018-06-16,4834.8,4773,-61.80000000000018,-1.2947831552482754
California,2018,FALSE,25,2018-06-23,4867,4848,-19,-0.3919141914191419
California,2018,FALSE,26,2018-06-30,4788.6,4731,-57.600000000000364,-1.21750158528853
California,2018,FALSE,27,2018-07-07,4706.6,4784,77.39999999999964,1.617892976588621
California,2018,FALSE,28,2018-07-14,4736,4956,220,4.4390637610976595
California,2018,FALSE,29,2018-07-21,4697.6,4705,7.399999999999636,0.15727948990434934
California,2018,FALSE,30,2018-07-28,4753.6,4758,4.399999999999636,0.09247583018074057
California,2018,FALSE,31,2018-08-04,4669.8,4686,16.199999999999818,0.34571062740076436
California,2018,FALSE,32,2018-08-11,4650.6,4770,119.39999999999964,2.5031446540880427
California,2018,FALSE,33,2018-08-18,4654.6,4777,122.39999999999964,2.5622775800711666
California,2018,FALSE,34,2018-08-25,4684,4740,56,1.1814345991561181
California,2018,FALSE,35,2018-09-01,4748.2,4668,-80.19999999999982,-1.7180805484147348
California,2018,FALSE,36,2018-09-08,4779.8,4614,-165.80000000000018,-3.593411356740359
California,2018,FALSE,37,2018-09-15,4713.8,4655,-58.80000000000018,-1.263157894736846
California,2018,FALSE,38,2018-09-22,4743.2,4822,78.80000000000018,1.6341766901700576
California,2018,FALSE,39,2018-09-29,4784.4,4788,3.600000000000364,0.07518796992481963
California,2018,FALSE,40,2018-10-06,4813.8,4745,-68.80000000000018,-1.4499473129610154
California,2018,FALSE,41,2018-10-13,4835.8,4703,-132.80000000000018,-2.823729534339787
California,2018,FALSE,42,2018-10-20,4845.4,4818,-27.399999999999636,-0.5687007056869995
California,2018,FALSE,43,2018-10-27,4880.4,4857,-23.399999999999636,-0.48177887584928225
California,2018,FALSE,44,2018-11-03,4888.2,4899,10.800000000000182,0.22045315370484145
California,2018,FALSE,45,2018-11-10,5008.4,5027,18.600000000000364,0.37000198925801403
California,2018,FALSE,46,2018-11-17,4996.2,5028,31.800000000000182,0.6324582338902185
California,2018,FALSE,47,2018-11-24,5084.4,5251,166.60000000000036,3.1727290039992453
California,2018,FALSE,48,2018-12-01,5114,5049,-65,-1.2873836403248167
California,2018,FALSE,49,2018-12-08,5376.2,5329,-47.19999999999982,-0.8857196472133575
California,2018,FALSE,50,2018-12-15,5337.4,5248,-89.39999999999964,-1.7035060975609688
California,2018,FALSE,51,2018-12-22,5468.8,5278,-190.80000000000018,-3.615005683971205
California,2018,FALSE,52,2018-12-29,5743.8,5365,-378.8000000000002,-7.060577819198512
California,2019,FALSE,1,2019-01-05,6055.4,5668,-387.39999999999964,-6.834862385321094
California,2019,FALSE,2,2019-01-12,6047,5749,-298,-5.183510175682728
California,2019,FALSE,3,2019-01-19,5761.2,5630,-131.19999999999982,-2.330373001776196
California,2019,FALSE,4,2019-01-26,5586.8,5503,-83.80000000000018,-1.522805742322373
California,2019,FALSE,5,2019-02-02,5634,5441,-193,-3.5471420694725233
California,2019,FALSE,6,2019-02-09,5590,5575,-15,-0.26905829596412556
California,2019,FALSE,7,2019-02-16,5563.6,5628,64.39999999999964,1.1442786069651676
California,2019,FALSE,8,2019-02-23,5494.4,5797,302.60000000000036,5.219941348973613
California,2019,FALSE,9,2019-03-02,5597,5847,250,4.2756969386009915
California,2019,FALSE,10,2019-03-09,5502,5651,149,2.63670146876659
California,2019,FALSE,11,2019-03-16,5452.8,5575,122.19999999999982,2.1919282511210727
California,2019,FALSE,12,2019-03-23,5235.6,5507,271.39999999999964,4.928273106954778
California,2019,FALSE,13,2019-03-30,5176,5492,316,5.753823743627094
California,2019,FALSE,14,2019-04-06,5225.8,5458,232.19999999999982,4.254305606449246
California,2019,FALSE,15,2019-04-13,5098.8,5191,92.19999999999982,1.776151030629933
California,2019,FALSE,16,2019-04-20,5026.4,5175,148.60000000000036,2.87149758454107
California,2019,FALSE,17,2019-04-27,5065,5067,2,0.03947108742845866
California,2019,FALSE,18,2019-05-04,4979.6,5007,27.399999999999636,0.547233872578383
California,2019,FALSE,19,2019-05-11,4867,4993,126,2.5235329461245746
California,2019,FALSE,20,2019-05-18,4828.6,5044,215.39999999999964,4.270420301348129
California,2019,FALSE,21,2019-05-25,4893.2,5107,213.80000000000018,4.186410808693953
California,2019,FALSE,22,2019-06-01,4878.8,5007,128.19999999999982,2.5604154184142165
California,2019,FALSE,23,2019-06-08,4862.2,5090,227.80000000000018,4.4754420432220074
California,2019,FALSE,24,2019-06-15,4834.8,5160,325.1999999999998,6.302325581395345
California,2019,FALSE,25,2019-06-22,4867,4894,27,0.551695954229669
California,2019,FALSE,26,2019-06-29,4788.6,4833,44.399999999999636,0.9186840471756598
California,2019,FALSE,27,2019-07-06,4706.6,4891,184.39999999999964,3.7701901451645807
California,2019,FALSE,28,2019-07-13,4736,4794,58,1.2098456403838131
California,2019,FALSE,29,2019-07-20,4697.6,4692,-5.600000000000364,-0.11935208866155932
California,2019,FALSE,30,2019-07-27,4753.6,4970,216.39999999999964,4.354124748490938
California,2019,FALSE,31,2019-08-03,4669.8,4611,-58.80000000000018,-1.2752114508783383
California,2019,FALSE,32,2019-08-10,4650.6,4747,96.39999999999964,2.0307562671160655
California,2019,FALSE,33,2019-08-17,4654.6,4687,32.399999999999636,0.6912737358651512
California,2019,FALSE,34,2019-08-24,4684,4749,65,1.36870920193725
California,2019,FALSE,35,2019-08-31,4748.2,4787,38.80000000000018,0.8105285147273905
California,2019,FALSE,36,2019-09-07,4779.8,4828,48.19999999999982,0.9983429991714958
California,2019,FALSE,37,2019-09-14,4713.8,4827,113.19999999999982,2.3451419100890787
California,2019,FALSE,38,2019-09-21,4743.2,4776,32.80000000000018,0.6867671691792333
California,2019,FALSE,39,2019-09-28,4784.4,4812,27.600000000000364,0.5735660847880375
California,2019,FALSE,40,2019-10-05,4813.8,4944,130.19999999999982,2.6334951456310645
California,2019,FALSE,41,2019-10-12,4835.8,4892,56.19999999999982,1.1488143908421877
California,2019,FALSE,42,2019-10-19,4845.4,5045,199.60000000000036,3.956392467789898
California,2019,FALSE,43,2019-10-26,4880.4,5080,199.60000000000036,3.9291338582677233
California,2019,FALSE,44,2019-11-02,4888.2,5114,225.80000000000018,4.415330465389132
California,2019,FALSE,45,2019-11-09,5008.4,5284,275.60000000000036,5.215745647236949
California,2019,FALSE,46,2019-11-16,4996.2,5092,95.80000000000018,1.881382560879815
California,2019,FALSE,47,2019-11-23,5084.4,5139,54.600000000000364,1.0624635143024006
California,2019,FALSE,48,2019-11-30,5114,5149,35,0.6797436395416585
California,2019,FALSE,49,2019-12-07,5376.2,5500,123.80000000000018,2.2509090909090945
California,2019,FALSE,50,2019-12-14,5337.4,5361,23.600000000000364,0.4402163775415103
California,2019,FALSE,51,2019-12-21,5468.8,5375,-93.80000000000018,-1.7451162790697707
California,2019,FALSE,52,2019-12-28,5743.8,5540,-203.80000000000018,-3.6787003610108338
California,2020,TRUE,1,2020-01-04,6055.4,5888,-167.39999999999964,-2.843070652173907
California,2020,TRUE,2,2020-01-11,6047,5873,-174,-2.9627107100289463
California,2020,TRUE,3,2020-01-18,5761.2,5830,68.80000000000018,1.1801029159519756
California,2020,TRUE,4,2020-01-25,5586.8,5832,245.19999999999982,4.204389574759942
California,2020,TRUE,5,2020-02-01,5634,5686,52,0.9145269081955681
California,2020,TRUE,6,2020-02-08,5590,5913,323,5.462540165736512
California,2020,TRUE,7,2020-02-15,5563.6,5588,24.399999999999636,0.4366499642090128
California,2020,TRUE,8,2020-02-22,5494.4,5797,302.60000000000036,5.219941348973613
California,2020,TRUE,9,2020-02-29,5597,5680,83,1.4612676056338028
California,2020,TRUE,10,2020-03-07,5502,5736,234,4.079497907949791
California,2020,TRUE,11,2020-03-14,5452.8,5465,12.199999999999818,0.22323879231472676
California,2020,TRUE,12,2020-03-21,5235.6,5681,445.39999999999964,7.840168984333738
California,2020,TRUE,13,2020-03-28,5176,5689,513,9.017402003867112
California,2020,TRUE,14,2020-04-04,5225.8,5986,760.1999999999998,12.69963247577681
California,2020,TRUE,15,2020-04-11,5098.8,6047,948.1999999999998,15.680502728625761
California,2020,TRUE,16,2020-04-18,5026.4,6131,1104.6000000000004,18.016636763986305
California,2020,TRUE,17,2020-04-25,5065,5938,873,14.701919838329403
